data_hora,id_veiculo,linha,latitude,longitude,numero_passageiros,tempo_viagem_minutos,hora,horario_pico,situacao
2024-03-01 09:51:00,Ônibus 3,Linha 505,-23.550072,-46.662927,12,68,9,0,Lenta
2024-03-03 23:12:00,Ônibus 11,Linha 505,-23.595476,-46.647525,17,17,23,0,Lenta
2024-03-15 08:05:00,Ônibus 7,Linha 404,-23.585481,-46.64641,13,21,8,0,Lenta
2024-03-08 11:40:00,Ônibus 13,Linha 303,-23.564794,-46.636473,27,42,11,0,Lenta
2024-03-02 12:38:00,Ônibus 18,Linha 202,-23.593201,-46.676859,20,46,12,0,Lenta
2024-03-05 04:39:00,Ônibus 27,Linha 505,-23.588166,-46.649649,23,86,4,0,Lenta
2024-03-23 08:13:00,Ônibus 15,Linha 505,-23.567484,-46.65351,32,11,8,1,Rapida
2024-03-27 11:07:00,Ônibus 3,Linha 202,-23.556329,-46.646079,14,25,11,0,Lenta
2024-03-25 22:28:00,Ônibus 8,Linha 101,-23.584075,-46.634272,20,15,22,0,Lenta
2024-03-07 16:28:00,Ônibus 10,Linha 303,-23.569647,-46.66415,6,84,16,0,Lenta
2024-03-01 19:02:00,Ônibus 15,Linha 303,-23.57837,-46.666862,32,63,19,1,Rapida
2024-03-28 09:11:00,Ônibus 26,Linha 303,-23.592298,-46.63458,0,81,9,0,Lenta
2024-03-22 14:19:00,Ônibus 13,Linha 101,-23.586711,-46.632584,13,20,14,0,Lenta
2024-03-22 19:35:00,Ônibus 24,Linha 101,-23.564425,-46.67786,38,34,19,1,Rapida
2024-03-27 00:41:00,Ônibus 22,Linha 404,-23.584178,-46.659587,32,62,0,1,Rapida
2024-03-14 08:06:00,Ônibus 7,Linha 505,-23.582706,-46.657448,29,79,8,0,Lenta
2024-03-10 12:07:00,Ônibus 1,Linha 404,-23.563757,-46.655854,0,88,12,0,Lenta
2024-03-23 09:31:00,Ônibus 22,Linha 101,-23.579092,-46.632036,27,65,9,0,Lenta
2024-03-19 21:05:00,Ônibus 27,Linha 404,-23.577207,-46.632307,7,55,21,0,Lenta
2024-03-05 01:38:00,Ônibus 23,Linha 505,-23.573083,-46.633321,5,46,1,0,Lenta
2024-03-03 23:33:00,Ônibus 14,Linha 101,-23.551012,-46.649155,33,36,23,1,Rapida
2024-03-06 01:40:00,Ônibus 27,Linha 505,-23.58435,-46.673958,10,20,1,0,Lenta
2024-03-07 20:54:00,Ônibus 12,Linha 202,-23.568932,-46.676976,6,59,20,0,Lenta
2024-03-14 04:21:00,Ônibus 27,Linha 303,-23.585955,-46.654687,28,59,4,0,Lenta
2024-03-02 02:21:00,Ônibus 8,Linha 202,-23.577624,-46.647818,1,42,2,0,Lenta
2024-03-12 01:16:00,Ônibus 30,Linha 404,-23.566003,-46.644083,14,49,1,0,Lenta
2024-03-13 16:51:00,Ônibus 2,Linha 303,-23.591127,-46.634752,12,31,16,0,Lenta
2024-03-27 02:03:00,Ônibus 28,Linha 101,-23.59824,-46.632433,10,27,2,0,Lenta
2024-03-16 11:48:00,Ônibus 15,Linha 303,-23.594515,-46.634405,28,59,11,0,Lenta
2024-03-04 18:52:00,Ônibus 23,Linha 303,-23.579684,-46.671772,39,24,18,1,Rapida
2024-03-07 12:59:00,Ônibus 29,Linha 202,-23.591278,-46.665747,9,31,12,0,Lenta
2024-03-08 03:06:00,Ônibus 28,Linha 505,-23.597484,-46.638085,6,24,3,0,Lenta
2024-03-05 06:31:00,Ônibus 23,Linha 202,-23.582061,-46.643974,16,79,6,0,Lenta
2024-03-24 09:04:00,Ônibus 6,Linha 101,-23.57193,-46.671035,28,27,9,0,Lenta
2024-03-08 09:26:00,Ônibus 5,Linha 101,-23.555323,-46.672005,25,16,9,0,Lenta
2024-03-01 05:30:00,Ônibus 17,Linha 505,-23.596164,-46.638355,21,84,5,0,Lenta
2024-03-10 02:44:00,Ônibus 27,Linha 101,-23.560146,-46.645505,16,72,2,0,Lenta
2024-03-22 10:16:00,Ônibus 11,Linha 101,-23.589246,-46.674472,30,13,10,1,Rapida
2024-03-27 18:13:00,Ônibus 7,Linha 202,-23.580847,-46.632452,10,17,18,0,Lenta
2024-03-18 05:23:00,Ônibus 2,Linha 202,-23.568729,-46.651527,1,10,5,0,Lenta
2024-03-11 21:28:00,Ônibus 14,Linha 505,-23.598483,-46.655392,9,75,21,0,Lenta
2024-03-21 18:43:00,Ônibus 23,Linha 101,-23.595493,-46.66545,10,59,18,0,Lenta
2024-03-22 14:47:00,Ônibus 4,Linha 505,-23.564131,-46.632628,23,88,14,0,Lenta
2024-03-04 06:44:00,Ônibus 19,Linha 303,-23.557986,-46.645562,3,49,6,0,Lenta
2024-03-24 20:17:00,Ônibus 30,Linha 404,-23.57338,-46.678708,39,75,20,1,Rapida
2024-03-10 18:32:00,Ônibus 18,Linha 202,-23.561048,-46.674441,31,56,18,1,Rapida
2024-03-15 07:32:00,Ônibus 28,Linha 505,-23.557133,-46.634726,16,75,7,0,Lenta
2024-03-20 12:39:00,Ônibus 21,Linha 101,-23.555929,-46.639063,21,43,12,0,Lenta
2024-03-13 22:09:00,Ônibus 27,Linha 404,-23.568401,-46.660596,19,34,22,0,Lenta
2024-03-05 14:14:00,Ônibus 29,Linha 202,-23.594518,-46.662034,6,52,14,0,Lenta
2024-03-03 06:03:00,Ônibus 9,Linha 404,-23.575928,-46.637738,12,27,6,0,Lenta
2024-03-08 00:58:00,Ônibus 10,Linha 505,-23.583369,-46.678473,40,28,0,1,Rapida
2024-03-25 01:35:00,Ônibus 5,Linha 303,-23.598257,-46.639969,36,14,1,1,Rapida
2024-03-28 22:47:00,Ônibus 2,Linha 505,-23.5688,-46.679547,17,82,22,0,Lenta
2024-03-06 00:06:00,Ônibus 22,Linha 202,-23.568752,-46.677814,34,12,0,1,Rapida
2024-03-27 21:32:00,Ônibus 28,Linha 101,-23.569838,-46.675748,21,78,21,0,Lenta
2024-03-11 17:18:00,Ônibus 19,Linha 303,-23.583717,-46.671475,20,69,17,0,Lenta
2024-03-20 00:55:00,Ônibus 15,Linha 101,-23.567892,-46.649409,14,52,0,0,Lenta
2024-03-05 12:45:00,Ônibus 6,Linha 505,-23.570391,-46.640113,38,70,12,1,Rapida
2024-03-02 04:08:00,Ônibus 15,Linha 101,-23.568866,-46.662436,15,73,4,0,Lenta
2024-03-13 03:13:00,Ônibus 13,Linha 202,-23.588862,-46.66455,21,54,3,0,Lenta
2024-03-09 18:29:00,Ônibus 8,Linha 505,-23.596712,-46.670129,37,34,18,1,Rapida
2024-03-22 08:24:00,Ônibus 28,Linha 505,-23.595468,-46.674337,8,45,8,0,Lenta
2024-03-26 13:03:00,Ônibus 5,Linha 404,-23.551059,-46.662992,11,62,13,0,Lenta
2024-03-01 16:33:00,Ônibus 26,Linha 505,-23.595277,-46.658031,3,46,16,0,Lenta
2024-03-17 01:57:00,Ônibus 15,Linha 303,-23.560928,-46.671095,5,22,1,0,Lenta
2024-03-15 18:46:00,Ônibus 6,Linha 404,-23.58889,-46.675385,24,31,18,0,Lenta
2024-03-10 03:03:00,Ônibus 10,Linha 303,-23.599082,-46.654047,25,68,3,0,Lenta
2024-03-18 02:06:00,Ônibus 2,Linha 404,-23.581436,-46.660897,39,82,2,1,Rapida
2024-03-12 04:22:00,Ônibus 28,Linha 101,-23.56028,-46.672178,5,13,4,0,Lenta
2024-03-26 16:42:00,Ônibus 15,Linha 202,-23.583377,-46.648453,25,62,16,0,Lenta
2024-03-24 21:33:00,Ônibus 4,Linha 505,-23.560331,-46.678912,13,63,21,0,Lenta
2024-03-27 11:52:00,Ônibus 20,Linha 101,-23.589485,-46.661841,2,12,11,0,Lenta
2024-03-13 18:54:00,Ônibus 29,Linha 202,-23.597308,-46.631574,11,33,18,0,Lenta
2024-03-15 07:49:00,Ônibus 16,Linha 101,-23.563264,-46.661532,39,25,7,1,Rapida
2024-03-26 16:29:00,Ônibus 12,Linha 101,-23.58538,-46.67618,4,78,16,0,Lenta
2024-03-25 04:17:00,Ônibus 28,Linha 303,-23.596777,-46.638039,38,33,4,1,Rapida
2024-03-16 09:03:00,Ônibus 6,Linha 303,-23.584839,-46.637097,14,35,9,0,Lenta
2024-03-22 06:07:00,Ônibus 21,Linha 202,-23.568408,-46.66882,39,12,6,1,Rapida
2024-03-15 05:43:00,Ônibus 30,Linha 303,-23.579379,-46.673276,0,46,5,0,Lenta
2024-03-27 13:51:00,Ônibus 14,Linha 404,-23.552911,-46.637257,5,37,13,0,Lenta
2024-03-26 10:32:00,Ônibus 25,Linha 303,-23.580161,-46.652585,23,59,10,0,Lenta
2024-03-18 09:58:00,Ônibus 30,Linha 202,-23.574821,-46.63775,35,72,9,1,Rapida
2024-03-02 21:17:00,Ônibus 2,Linha 303,-23.556248,-46.653096,9,42,21,0,Lenta
2024-03-25 14:58:00,Ônibus 3,Linha 202,-23.594609,-46.640518,28,46,14,0,Lenta
2024-03-23 14:12:00,Ônibus 5,Linha 404,-23.552233,-46.632931,0,60,14,0,Lenta
2024-03-17 18:03:00,Ônibus 13,Linha 404,-23.573266,-46.676441,20,80,18,0,Lenta
2024-03-20 20:41:00,Ônibus 13,Linha 101,-23.592812,-46.669498,36,50,20,1,Rapida
2024-03-24 11:46:00,Ônibus 2,Linha 404,-23.589569,-46.674614,37,18,11,1,Rapida
2024-03-07 12:56:00,Ônibus 21,Linha 101,-23.570122,-46.665234,18,48,12,0,Lenta
2024-03-22 19:15:00,Ônibus 12,Linha 404,-23.595004,-46.66281,17,71,19,0,Lenta
2024-03-27 09:55:00,Ônibus 8,Linha 101,-23.592388,-46.679836,29,64,9,0,Lenta
2024-03-05 06:24:00,Ônibus 3,Linha 404,-23.591158,-46.654935,0,81,6,0,Lenta
2024-03-05 06:45:00,Ônibus 20,Linha 303,-23.562382,-46.630762,9,87,6,0,Lenta
2024-03-10 13:37:00,Ônibus 19,Linha 404,-23.580311,-46.678124,37,57,13,1,Rapida
2024-03-28 03:16:00,Ônibus 15,Linha 505,-23.565865,-46.677293,7,71,3,0,Lenta
2024-03-05 05:32:00,Ônibus 30,Linha 505,-23.560576,-46.678392,10,77,5,0,Lenta
2024-03-27 07:28:00,Ônibus 10,Linha 505,-23.556709,-46.655866,4,80,7,0,Lenta
2024-03-23 02:47:00,Ônibus 21,Linha 404,-23.568985,-46.65673,38,58,2,1,Rapida
2024-03-11 21:09:00,Ônibus 17,Linha 101,-23.564524,-46.639486,14,36,21,0,Lenta
2024-03-30 03:29:00,Ônibus 27,Linha 303,-23.558771,-46.66657,35,23,3,1,Rapida
2024-03-28 12:09:00,Ônibus 29,Linha 303,-23.592508,-46.665252,20,47,12,0,Lenta
2024-03-05 07:20:00,Ônibus 24,Linha 303,-23.594822,-46.643937,39,36,7,1,Rapida
2024-03-26 14:46:00,Ônibus 4,Linha 303,-23.582468,-46.669441,26,45,14,0,Lenta
2024-03-20 08:50:00,Ônibus 10,Linha 303,-23.599661,-46.658629,35,84,8,1,Rapida
2024-03-12 06:31:00,Ônibus 2,Linha 101,-23.567365,-46.666261,37,90,6,1,Rapida
2024-03-13 23:03:00,Ônibus 14,Linha 404,-23.587406,-46.672786,34,27,23,1,Rapida
2024-03-01 12:51:00,Ônibus 9,Linha 303,-23.575671,-46.650249,1,67,12,0,Lenta
2024-03-13 14:47:00,Ônibus 15,Linha 101,-23.566812,-46.656435,2,11,14,0,Lenta
2024-03-20 03:16:00,Ônibus 22,Linha 101,-23.56697,-46.657116,31,83,3,1,Rapida
2024-03-20 04:45:00,Ônibus 30,Linha 505,-23.590913,-46.635576,28,53,4,0,Lenta
2024-03-19 10:59:00,Ônibus 3,Linha 505,-23.577163,-46.640996,23,64,10,0,Lenta
2024-03-30 05:51:00,Ônibus 13,Linha 303,-23.589677,-46.637894,22,23,5,0,Lenta
2024-03-27 02:39:00,Ônibus 27,Linha 404,-23.570742,-46.664131,27,12,2,0,Lenta
2024-03-09 10:37:00,Ônibus 19,Linha 505,-23.555191,-46.669611,2,30,10,0,Lenta
2024-03-19 17:25:00,Ônibus 5,Linha 404,-23.594272,-46.662684,28,42,17,0,Lenta
2024-03-20 01:33:00,Ônibus 4,Linha 303,-23.596551,-46.677095,17,71,1,0,Lenta
2024-03-24 23:14:00,Ônibus 8,Linha 404,-23.59325,-46.655471,40,20,23,1,Rapida
2024-03-06 10:20:00,Ônibus 24,Linha 202,-23.594573,-46.669089,27,68,10,0,Lenta
2024-03-14 12:46:00,Ônibus 14,Linha 404,-23.592335,-46.662903,30,54,12,1,Rapida
2024-03-09 06:49:00,Ônibus 30,Linha 101,-23.590334,-46.630545,39,25,6,1,Rapida
2024-03-25 16:14:00,Ônibus 28,Linha 505,-23.587467,-46.652589,36,56,16,1,Rapida
2024-03-25 06:51:00,Ônibus 29,Linha 101,-23.583151,-46.641998,9,52,6,0,Lenta
2024-03-25 00:03:00,Ônibus 8,Linha 101,-23.595463,-46.643428,31,57,0,1,Rapida
2024-03-22 12:56:00,Ônibus 6,Linha 404,-23.596482,-46.665975,17,38,12,0,Lenta
2024-03-17 22:31:00,Ônibus 27,Linha 202,-23.554484,-46.636289,36,55,22,1,Rapida
2024-03-13 01:27:00,Ônibus 13,Linha 101,-23.587327,-46.637191,20,17,1,0,Lenta
2024-03-27 15:08:00,Ônibus 21,Linha 303,-23.597406,-46.667271,9,32,15,0,Lenta
2024-03-15 12:37:00,Ônibus 1,Linha 505,-23.564083,-46.640516,36,52,12,1,Rapida
2024-03-23 13:06:00,Ônibus 5,Linha 505,-23.598076,-46.654341,31,46,13,1,Rapida
2024-03-20 20:43:00,Ônibus 11,Linha 404,-23.567259,-46.635071,12,17,20,0,Lenta
2024-03-13 21:22:00,Ônibus 13,Linha 202,-23.561664,-46.657177,22,78,21,0,Lenta
2024-03-15 06:15:00,Ônibus 25,Linha 202,-23.574366,-46.635243,29,16,6,0,Lenta
2024-03-27 10:05:00,Ônibus 30,Linha 101,-23.579922,-46.659841,15,80,10,0,Lenta
2024-03-30 17:57:00,Ônibus 15,Linha 505,-23.598117,-46.648768,22,35,17,0,Lenta
2024-03-09 16:24:00,Ônibus 15,Linha 303,-23.589969,-46.6378,25,48,16,0,Lenta
2024-03-12 22:08:00,Ônibus 28,Linha 101,-23.580101,-46.651678,31,90,22,1,Rapida
2024-03-06 00:45:00,Ônibus 24,Linha 303,-23.590965,-46.657913,13,27,0,0,Lenta
2024-03-13 05:57:00,Ônibus 20,Linha 303,-23.568166,-46.679048,1,69,5,0,Lenta
2024-03-05 07:28:00,Ônibus 26,Linha 505,-23.571068,-46.643545,36,67,7,1,Rapida
2024-03-14 02:23:00,Ônibus 29,Linha 505,-23.573632,-46.676688,5,38,2,0,Lenta
2024-03-25 13:41:00,Ônibus 13,Linha 101,-23.567714,-46.645171,34,16,13,1,Rapida
2024-03-01 18:57:00,Ônibus 1,Linha 505,-23.564378,-46.645524,16,14,18,0,Lenta
2024-03-08 20:48:00,Ônibus 8,Linha 404,-23.584265,-46.66458,26,73,20,0,Lenta
2024-03-17 12:28:00,Ônibus 23,Linha 303,-23.599753,-46.669203,32,70,12,1,Rapida
2024-03-18 20:33:00,Ônibus 6,Linha 101,-23.555888,-46.67325,17,83,20,0,Lenta
2024-03-16 07:26:00,Ônibus 3,Linha 404,-23.591352,-46.654892,17,55,7,0,Lenta
2024-03-26 16:24:00,Ônibus 30,Linha 505,-23.552263,-46.676649,4,13,16,0,Lenta
2024-03-23 04:53:00,Ônibus 22,Linha 303,-23.572125,-46.676216,2,31,4,0,Lenta
2024-03-22 13:09:00,Ônibus 10,Linha 404,-23.591568,-46.647366,6,34,13,0,Lenta
2024-03-11 17:16:00,Ônibus 17,Linha 303,-23.557399,-46.672018,29,23,17,0,Lenta
2024-03-19 22:45:00,Ônibus 1,Linha 303,-23.589614,-46.67271,30,66,22,1,Rapida
2024-03-04 04:13:00,Ônibus 30,Linha 303,-23.565887,-46.676905,17,72,4,0,Lenta
2024-03-07 09:39:00,Ônibus 12,Linha 202,-23.596631,-46.648344,12,66,9,0,Lenta
2024-03-03 01:27:00,Ônibus 13,Linha 505,-23.567336,-46.636468,10,87,1,0,Lenta
2024-03-10 16:55:00,Ônibus 5,Linha 303,-23.583404,-46.632974,9,48,16,0,Lenta
2024-03-06 23:01:00,Ônibus 12,Linha 101,-23.583551,-46.651755,29,82,23,0,Lenta
2024-03-19 06:19:00,Ônibus 11,Linha 404,-23.57656,-46.652585,5,81,6,0,Lenta
2024-03-25 12:23:00,Ônibus 30,Linha 303,-23.55642,-46.656694,40,52,12,1,Rapida
2024-03-08 05:59:00,Ônibus 3,Linha 505,-23.588629,-46.632249,7,54,5,0,Lenta
2024-03-23 13:14:00,Ônibus 3,Linha 202,-23.583385,-46.660917,28,30,13,0,Lenta
2024-03-29 04:28:00,Ônibus 25,Linha 404,-23.586331,-46.65286,16,58,4,0,Lenta
2024-03-04 13:13:00,Ônibus 30,Linha 505,-23.581115,-46.66063,14,19,13,0,Lenta
2024-03-03 20:11:00,Ônibus 11,Linha 505,-23.59712,-46.637453,15,33,20,0,Lenta
2024-03-20 19:47:00,Ônibus 16,Linha 101,-23.562881,-46.677386,0,50,19,0,Lenta
2024-03-18 21:09:00,Ônibus 3,Linha 202,-23.582378,-46.660613,2,88,21,0,Lenta
2024-03-02 08:17:00,Ônibus 3,Linha 404,-23.568819,-46.644889,33,13,8,1,Rapida
2024-03-18 15:45:00,Ônibus 14,Linha 505,-23.564722,-46.658556,16,68,15,0,Lenta
2024-03-06 13:40:00,Ônibus 17,Linha 505,-23.569351,-46.633499,31,29,13,1,Rapida
2024-03-08 15:27:00,Ônibus 17,Linha 303,-23.59507,-46.648772,10,85,15,0,Lenta
2024-03-18 08:31:00,Ônibus 10,Linha 303,-23.55918,-46.642912,7,79,8,0,Lenta
2024-03-24 16:41:00,Ônibus 14,Linha 505,-23.550943,-46.651783,1,73,16,0,Lenta
2024-03-28 01:02:00,Ônibus 8,Linha 303,-23.566423,-46.632715,21,55,1,0,Lenta
2024-03-08 01:19:00,Ônibus 1,Linha 202,-23.550482,-46.653278,0,76,1,0,Lenta
2024-03-17 14:51:00,Ônibus 2,Linha 202,-23.555004,-46.658734,23,78,14,0,Lenta
2024-03-26 15:32:00,Ônibus 2,Linha 404,-23.579533,-46.663908,8,11,15,0,Lenta
2024-03-23 01:41:00,Ônibus 30,Linha 303,-23.552684,-46.660019,7,82,1,0,Lenta
2024-03-30 17:33:00,Ônibus 25,Linha 404,-23.593653,-46.665168,11,28,17,0,Lenta
2024-03-05 15:18:00,Ônibus 14,Linha 202,-23.561868,-46.665166,12,16,15,0,Lenta
2024-03-25 03:05:00,Ônibus 4,Linha 202,-23.57689,-46.633212,34,62,3,1,Rapida
2024-03-30 13:05:00,Ônibus 11,Linha 505,-23.589367,-46.658426,37,83,13,1,Rapida
2024-03-23 20:21:00,Ônibus 25,Linha 404,-23.560447,-46.631294,20,37,20,0,Lenta
2024-03-03 18:16:00,Ônibus 10,Linha 101,-23.565656,-46.646835,17,78,18,0,Lenta
2024-03-29 00:56:00,Ônibus 12,Linha 202,-23.553701,-46.651412,5,77,0,0,Lenta
2024-03-04 19:42:00,Ônibus 14,Linha 202,-23.586852,-46.634045,5,82,19,0,Lenta
2024-03-07 10:01:00,Ônibus 19,Linha 404,-23.579754,-46.630285,40,29,10,1,Rapida
2024-03-28 14:00:00,Ônibus 17,Linha 101,-23.573431,-46.638727,3,79,14,0,Lenta
2024-03-06 21:58:00,Ônibus 3,Linha 404,-23.579077,-46.652452,10,57,21,0,Lenta
2024-03-08 22:04:00,Ônibus 1,Linha 202,-23.590878,-46.645934,21,51,22,0,Lenta
2024-03-26 20:35:00,Ônibus 1,Linha 505,-23.558248,-46.630391,10,13,20,0,Lenta
2024-03-15 20:08:00,Ônibus 30,Linha 505,-23.550383,-46.672918,19,22,20,0,Lenta
2024-03-12 19:42:00,Ônibus 16,Linha 202,-23.592972,-46.647329,19,51,19,0,Lenta
2024-03-11 14:13:00,Ônibus 30,Linha 303,-23.562924,-46.654045,34,26,14,1,Rapida
2024-03-29 23:55:00,Ônibus 11,Linha 101,-23.576654,-46.650134,13,69,23,0,Lenta
2024-03-13 14:53:00,Ônibus 17,Linha 404,-23.589658,-46.648157,36,42,14,1,Rapida
2024-03-21 17:30:00,Ônibus 22,Linha 202,-23.577946,-46.630199,36,66,17,1,Rapida
2024-03-07 08:56:00,Ônibus 25,Linha 404,-23.562897,-46.663702,9,57,8,0,Lenta
2024-03-21 03:05:00,Ônibus 21,Linha 202,-23.554732,-46.638711,6,41,3,0,Lenta
2024-03-29 06:57:00,Ônibus 6,Linha 202,-23.575103,-46.677263,7,13,6,0,Lenta
2024-03-21 19:57:00,Ônibus 13,Linha 505,-23.581054,-46.679603,21,42,19,0,Lenta
2024-03-14 14:57:00,Ônibus 28,Linha 505,-23.581311,-46.635663,17,31,14,0,Lenta
2024-03-17 06:57:00,Ônibus 16,Linha 404,-23.570196,-46.6485,29,38,6,0,Lenta
2024-03-29 07:45:00,Ônibus 25,Linha 303,-23.552323,-46.660364,21,38,7,0,Lenta
2024-03-11 14:06:00,Ônibus 27,Linha 202,-23.560775,-46.643296,33,28,14,1,Rapida
2024-03-04 08:46:00,Ônibus 26,Linha 101,-23.552995,-46.660447,18,43,8,0,Lenta
2024-03-09 20:35:00,Ônibus 7,Linha 303,-23.563444,-46.643928,16,48,20,0,Lenta
2024-03-30 15:26:00,Ônibus 3,Linha 303,-23.58685,-46.67212,19,36,15,0,Lenta
2024-03-26 04:07:00,Ônibus 1,Linha 505,-23.586782,-46.644504,18,34,4,0,Lenta
2024-03-30 13:29:00,Ônibus 11,Linha 505,-23.598973,-46.663039,35,80,13,1,Rapida
2024-03-19 21:46:00,Ônibus 11,Linha 505,-23.558363,-46.630263,26,13,21,0,Lenta
2024-03-11 22:13:00,Ônibus 8,Linha 404,-23.554466,-46.633709,14,90,22,0,Lenta
2024-03-28 09:18:00,Ônibus 11,Linha 505,-23.573628,-46.630365,31,82,9,1,Rapida
2024-03-12 16:10:00,Ônibus 2,Linha 202,-23.593412,-46.673158,7,67,16,0,Lenta
2024-03-13 22:11:00,Ônibus 4,Linha 505,-23.599438,-46.669577,35,40,22,1,Rapida
2024-03-30 18:18:00,Ônibus 9,Linha 505,-23.598861,-46.632787,23,86,18,0,Lenta
2024-03-18 06:21:00,Ônibus 17,Linha 505,-23.587431,-46.676852,1,80,6,0,Lenta
2024-03-30 19:40:00,Ônibus 10,Linha 202,-23.585385,-46.668022,13,29,19,0,Lenta
2024-03-18 04:48:00,Ônibus 7,Linha 101,-23.588752,-46.639031,10,51,4,0,Lenta
2024-03-06 09:21:00,Ônibus 8,Linha 202,-23.590479,-46.663722,10,10,9,0,Lenta
2024-03-04 16:32:00,Ônibus 26,Linha 404,-23.587564,-46.669485,26,51,16,0,Lenta
2024-03-21 13:59:00,Ônibus 1,Linha 101,-23.559491,-46.660074,17,72,13,0,Lenta
2024-03-15 07:49:00,Ônibus 10,Linha 202,-23.574218,-46.667136,30,18,7,1,Rapida
2024-03-25 16:51:00,Ônibus 6,Linha 303,-23.559489,-46.673339,1,87,16,0,Lenta
2024-03-26 20:04:00,Ônibus 9,Linha 202,-23.570494,-46.641509,23,65,20,0,Lenta
2024-03-03 07:55:00,Ônibus 26,Linha 202,-23.575854,-46.637173,25,29,7,0,Lenta
2024-03-04 15:51:00,Ônibus 20,Linha 101,-23.583763,-46.667297,22,70,15,0,Lenta
2024-03-10 14:17:00,Ônibus 26,Linha 303,-23.598389,-46.646024,8,51,14,0,Lenta
2024-03-18 23:51:00,Ônibus 9,Linha 202,-23.569371,-46.635098,18,66,23,0,Lenta
2024-03-13 22:27:00,Ônibus 2,Linha 404,-23.567775,-46.674545,12,20,22,0,Lenta
2024-03-14 06:26:00,Ônibus 11,Linha 404,-23.562224,-46.647467,20,35,6,0,Lenta
2024-03-17 10:46:00,Ônibus 12,Linha 505,-23.595445,-46.639156,20,41,10,0,Lenta
2024-03-02 00:47:00,Ônibus 1,Linha 101,-23.559119,-46.643877,11,74,0,0,Lenta
2024-03-09 15:54:00,Ônibus 24,Linha 505,-23.551017,-46.64717,21,20,15,0,Lenta
2024-03-29 04:47:00,Ônibus 29,Linha 303,-23.584856,-46.679555,5,68,4,0,Lenta
2024-03-14 23:54:00,Ônibus 4,Linha 202,-23.579861,-46.663378,6,26,23,0,Lenta
2024-03-19 07:17:00,Ônibus 17,Linha 303,-23.580905,-46.675953,8,29,7,0,Lenta
2024-03-30 06:46:00,Ônibus 18,Linha 303,-23.587334,-46.654128,38,80,6,1,Rapida
2024-03-01 16:57:00,Ônibus 22,Linha 505,-23.564851,-46.648461,11,61,16,0,Lenta
2024-03-18 09:44:00,Ônibus 30,Linha 404,-23.57304,-46.662615,2,30,9,0,Lenta
2024-03-24 09:07:00,Ônibus 30,Linha 505,-23.576431,-46.640719,34,24,9,1,Rapida
2024-03-18 03:02:00,Ônibus 27,Linha 505,-23.595011,-46.630771,29,25,3,0,Lenta
2024-03-02 06:36:00,Ônibus 18,Linha 404,-23.593119,-46.671373,32,53,6,1,Rapida
2024-03-19 23:57:00,Ônibus 18,Linha 101,-23.566179,-46.636462,6,23,23,0,Lenta
2024-03-18 22:36:00,Ônibus 10,Linha 101,-23.573404,-46.676293,10,44,22,0,Lenta
2024-03-17 03:13:00,Ônibus 26,Linha 303,-23.594076,-46.674482,10,58,3,0,Lenta
2024-03-25 23:08:00,Ônibus 9,Linha 404,-23.57458,-46.659007,10,84,23,0,Lenta
2024-03-25 20:40:00,Ônibus 16,Linha 101,-23.565793,-46.631498,15,15,20,0,Lenta
2024-03-03 08:06:00,Ônibus 21,Linha 101,-23.575943,-46.647494,15,19,8,0,Lenta
2024-03-02 15:32:00,Ônibus 7,Linha 303,-23.581726,-46.669478,37,10,15,1,Rapida
2024-03-26 19:22:00,Ônibus 17,Linha 505,-23.579432,-46.652353,39,87,19,1,Rapida
2024-03-18 02:28:00,Ônibus 25,Linha 404,-23.599296,-46.662633,36,77,2,1,Rapida
2024-03-18 02:12:00,Ônibus 18,Linha 101,-23.561364,-46.6544,13,75,2,0,Lenta
2024-03-18 11:26:00,Ônibus 19,Linha 404,-23.57383,-46.679673,21,60,11,0,Lenta
2024-03-04 17:00:00,Ônibus 1,Linha 202,-23.581098,-46.675655,35,49,17,1,Rapida
2024-03-04 12:28:00,Ônibus 23,Linha 101,-23.55037,-46.656579,2,16,12,0,Lenta
2024-03-10 13:37:00,Ônibus 18,Linha 303,-23.556376,-46.678665,22,47,13,0,Lenta
2024-03-18 03:58:00,Ônibus 14,Linha 404,-23.574122,-46.667696,15,52,3,0,Lenta
2024-03-18 00:53:00,Ônibus 21,Linha 202,-23.574027,-46.641627,20,50,0,0,Lenta
2024-03-03 17:16:00,Ônibus 6,Linha 101,-23.579697,-46.646742,6,19,17,0,Lenta
2024-03-23 08:58:00,Ônibus 23,Linha 101,-23.560523,-46.652728,23,39,8,0,Lenta
2024-03-08 10:23:00,Ônibus 16,Linha 505,-23.577242,-46.647,4,87,10,0,Lenta
2024-03-25 08:51:00,Ônibus 11,Linha 303,-23.555168,-46.665742,17,26,8,0,Lenta
2024-03-07 21:24:00,Ônibus 6,Linha 505,-23.589783,-46.64309,13,87,21,0,Lenta
2024-03-13 16:31:00,Ônibus 24,Linha 404,-23.570455,-46.673646,37,43,16,1,Rapida
2024-03-26 23:17:00,Ônibus 20,Linha 202,-23.593562,-46.633445,22,58,23,0,Lenta
2024-03-14 13:39:00,Ônibus 2,Linha 404,-23.598472,-46.647324,25,86,13,0,Lenta
2024-03-23 16:25:00,Ônibus 22,Linha 101,-23.550296,-46.664998,17,51,16,0,Lenta
2024-03-08 05:58:00,Ônibus 14,Linha 202,-23.584262,-46.663364,18,42,5,0,Lenta
